SKU,Quantity,Reason,Month,Year
CY034-ChristmasStoryUnionSuit-L,1,CR-UNWANTED_ITEM,December,2021
uglysweater60-M,1,CR-DEFECTIVE,December,2021
bigl020-S,1,CR-MISSED_ESTIMATED_DELIVERY,December,2021
F1BW2368-FriendsCentralPerkUCS-XL,1,AMZ-PG-APP-TOO-LARGE,December,2021
F1BW2368-FriendsCentralPerkUCS-M,1,CR-UNWANTED_ITEM,December,2021
flinttropicssocks,1,CR-UNWANTED_ITEM,December,2021
NSHA2204-NarutoLeafHeadband,1,AMZ-PG-APP-TOO-LARGE,December,2021
uglysweater46-XXL,1,AMZ-PG-APP-TOO-SMALL,December,2021
CVSM2258-MooseHead-M,1,CR-UNWANTED_ITEM,December,2021
NL029-ChristmasVacationPajamaSet-XL,1,AMZ-PG-APP-TOO-SMALL,December,2021
bigl032-XXL,1,AMZ-PG-APP-TOO-LARGE,December,2021
DS197-UglySweater-M,1,AMZ-PG-APP-TOO-LARGE,December,2021
