SKU,Quantity,Reason,Month,Year
220786-LT-DumbDumber-BLUE-XL,1,CR-ORDERED_WRONG_ITEM,September,2022
QueenDragonWig-1220,1,AMZ-PG-APP-STYLE,September,2022
BuzzLightYearLongSleeveAdultShirt-XL,1,CR-DEFECTIVE,September,2022
leagueoftheirowncostume-L/XLdeluxe,1,AMZ-PG-APP-TOO-SMALL,September,2022
QF009BBSTV-BlueyPajamas-6,1,CR-DEFECTIVE,September,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-XL,1,CR-UNWANTED_ITEM,September,2022
ghostbustershatECGB2007HM,1,DID_NOT_LIKE_COLOR,September,2022
tmntonesieBLUE1-12m,1,AMZ-PG-BAD-DESC,September,2022
220835-NunMask,1,AMZ-PG-BAD-DESC,September,2022
846523-WonderlandBoyshorts,1,DID_NOT_LIKE_COLOR,September,2022
oktoberfestlederhosenSHORTS-44,1,AMZ-PG-APP-TOO-SMALL,September,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-XXL,1,AMZ-PG-APP-TOO-LARGE,September,2022
starwars129-M,1,CR-UNWANTED_ITEM,September,2022
220844-BoxingRobeKids-Blk,1,AMZ-PG-BAD-DESC,September,2022
mm001Nred-M,1,AMZ-PG-APP-TOO-LARGE,September,2022
woodycostumeshirt-L-XL,1,CR-UNWANTED_ITEM,September,2022
toystorywoodyvest-L-XL,1,AMZ-PG-APP-TOO-LARGE,September,2022
QF009BBSTV-BlueyPajamas-3T,1,AMZ-PG-BAD-DESC,September,2022
bvswwcostume-L,1,CR-UNWANTED_ITEM,September,2022
WB1658-WB1659-WonderWomanCostumeSet-L,1,CR-UNWANTED_ITEM,September,2022
204092-RainbowCardigan-L,1,CR-DEFECTIVE,September,2022
leagueoftheirowncostume-Large/Xlarge,1,AMZ-PG-APP-TOO-SMALL,September,2022
leagueoftheirowncostume-Large/Xlarge,1,CR-UNWANTED_ITEM,September,2022
bigl021-S,1,AMZ-PG-APP-TOO-SMALL,September,2022
starwars129-M,1,CR-UNWANTED_ITEM,September,2022
amywinehousewig,1,CR-MISSED_ESTIMATED_DELIVERY,September,2022
ramonaflowerswig-Purple,1,CR-UNWANTED_ITEM,September,2022
220660plxs,1,CR-UNWANTED_ITEM,September,2022
powerrangerssweatshirtBlue-XXL,1,AMZ-PG-APP-TOO-LARGE,September,2022
starwars129-XL,1,AMZ-PG-BAD-DESC,September,2022
204074-QuaggyGiggityShirt-S,1,CR-UNWANTED_ITEM,September,2022
suicidesquad003-XL,1,AMZ-PG-APP-TOO-SMALL,September,2022
hulkpantsN001-XL,1,AMZ-PG-APP-TOO-SMALL,September,2022
woodycostumeshirt-L-XL,1,AMZ-PG-APP-TOO-SMALL,September,2022
220627-youth,1,AMZ-PG-APP-TOO-SMALL,September,2022
leagueoftheirowncostume-L/XLdeluxe,1,CR-SWITCHEROO,September,2022
Custom-MousePad-Square,1,AMZ-PG-BAD-DESC,September,2022
WB1658-WB1659-WonderWomanCostumeSet1-M,1,AMZ-PG-BAD-DESC,September,2022
caddyshackhat003,1,CR-UNWANTED_ITEM,September,2022
A9031-32-MinnieBodysuitSkirtSet-L,1,DID_NOT_LIKE_COLOR,September,2022
leagueoftheirowncostume-Large/Xlarge,1,AMZ-PG-APP-TOO-SMALL,September,2022
oktoberfestlederhosenPANTS-42,1,AMZ-PG-APP-TOO-LARGE,September,2022
oktoberfestlederhosenPANTS-40,1,AMZ-PG-APP-TOO-LARGE,September,2022
220814-PowerRangerPJ-PNK-L,1,CR-UNWANTED_ITEM,September,2022
starwars129-M,1,AMZ-PG-BAD-DESC,September,2022
220843-ConeHead-Adult1,1,AMZ-PG-BAD-DESC,September,2022
powerrangers017green-XS,1,CR-UNWANTED_ITEM,September,2022
starwars129-M,1,CR-UNWANTED_ITEM,September,2022
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL,September,2022
powerrangers017black-XS,1,DID_NOT_LIKE_FABRIC,September,2022
leagueoftheirowncostume-Small/Medium,1,AMZ-PG-APP-TOO-SMALL,September,2022
starwars088-S,1,AMZ-PG-APP-TOO-SMALL,September,2022
acwig,1,CR-UNWANTED_ITEM,September,2022
100576BROWN-L,1,DID_NOT_LIKE_COLOR,September,2022
reversiblecape003,2,CR-MISSED_ESTIMATED_DELIVERY,September,2022
GBVenkmansLSTee-M,1,AMZ-PG-APP-TOO-SMALL,September,2022
suicidesquad003-M,1,CR-UNWANTED_ITEM,September,2022
suicidesquad003-L,1,CR-UNWANTED_ITEM,September,2022
powerrangerssweatshirtPink-S,1,CR-UNWANTED_ITEM,September,2022
220660gldlxl,1,CR-ORDERED_WRONG_ITEM,September,2022
BigLCostume-Kids-2T,1,CR-MISSED_ESTIMATED_DELIVERY,September,2022
TSM20002TV-WoodyBelt-S,1,AMZ-PG-APP-TOO-SMALL,September,2022
suicidesquad003-M,1,AMZ-PG-APP-TOO-SMALL,September,2022
leagueoftheirowncostume-Large/Xlarge,1,AMZ-PG-APP-TOO-SMALL,September,2022
leagueoftheirowncostume-Large/Xlarge,1,DID_NOT_LIKE_FABRIC,September,2022
blowupguitar,1,AMZ-PG-APP-TOO-LARGE,September,2022
PKPR044-PowerRangersSocks-Red,1,AMZ-PG-APP-TOO-LARGE,September,2022
204087-ChotchkiesCostumeSet-L,1,AMZ-PG-APP-TOO-SMALL,September,2022
QF009BBSTV-BlueyPajamas-8,1,AMZ-PG-BAD-DESC,September,2022
wmw001,1,CR-UNWANTED_ITEM,September,2022
HiddenTempleShirtCOIN-GREEN-XL,1,CR-UNWANTED_ITEM,September,2022
HiddenTempleShirtCOIN-BLUE-M,1,CR-UNWANTED_ITEM,September,2022
HiddenTempleShirtCOIN-BLUE-L,1,CR-UNWANTED_ITEM,September,2022
100576BLACK-S,1,AMZ-PG-APP-TOO-LARGE,September,2022
