SKU,Quantity,Reason,Month
wrestlingboots-MY,1,CR-MISSED_ESTIMATED_DELIVERY,May
mm003JRSorange-XL,1,AMZ-PG-MISORDERED,May
M&M-Green-JUNIORS-Shirt-XL,1,AMZ-PG-APP-TOO-SMALL,May
ferris010-M,1,AMZ-PG-APP-TOO-SMALL,May
220805-WandavisionVision-L,1,CR-UNWANTED_ITEM,May
ricflare001-pink,1,AMZ-PG-APP-TOO-SMALL,May
SlytherinRobe-HP0284-S/M,1,AMZ-PG-APP-TOO-LARGE,May
220793-MartyShirt-L,1,AMZ-PG-APP-TOO-SMALL,May
100576BROWN-XL,1,CR-SWITCHEROO,May
starwars144-XL,1,AMZ-PG-APP-TOO-SMALL,May
amywinehouseset1,1,CR-UNWANTED_ITEM,May
powerrangers009-XXL,1,DID_NOT_LIKE_COLOR,May
starwars088-M,1,AMZ-PG-APP-TOO-SMALL,May
PowerRangers-Green-SLShirt-L,1,AMZ-PG-APP-TOO-LARGE,May
220757-AverageJoesWomensSet-XL,1,AMZ-PG-APP-TOO-SMALL,May
stepbros010-XL,1,AMZ-PG-APP-TOO-LARGE,May
220831-BlueyOnesie-5/6,1,CR-UNWANTED_ITEM,May
bigldudecostume001-XXL,1,AMZ-PG-APP-TOO-LARGE,May
ferris008brown-S,1,AMZ-PG-APP-TOO-SMALL,May
CelticRing-8,1,AMZ-PG-APP-TOO-LARGE,May
trueblood009j-XL,1,AMZ-PG-BAD-DESC,May
bigl032-XXL,1,AMZ-PG-APP-TOO-LARGE,May
batmanswim005-S,1,AMZ-PG-APP-TOO-SMALL,May
sein023-L,1,AMZ-PG-APP-TOO-SMALL,May
