SKU,Quantity,Reason,Month
102026-InfOrnament-25-Gold,1,AMZ-PG-BAD-DESC,November
62RBL-MerryKrampusUCS-M,1,AMZ-PG-APP-TOO-LARGE,November
100576BLACK-L,1,AMZ-PG-APP-TOO-SMALL,November
uglysweater59-S,1,AMZ-PG-APP-STYLE,November
220888-ToddMargoShinySuit-S-M,1,CR-UNWANTED_ITEM,November
CY034-ChristmasStoryUnionSuit-L,1,AMZ-PG-APP-TOO-SMALL,November
CY034-ChristmasStoryUnionSuit-5X,1,AMZ-PG-APP-TOO-SMALL,November
NL029-ChristmasVacationPajamaSet-XXL,1,CR-SWITCHEROO,November
NL029-ChristmasVacationPajamaSet-L,1,AMZ-PG-APP-TOO-SMALL,November
102026-InfOrnament-25-Purple,1,CR-DAMAGED_BY_CARRIER,November
CY034-ChristmasStoryUnionSuit-XXL,1,AMZ-PG-APP-TOO-SMALL,November
offspace008-M,1,CR-DEFECTIVE,November
SJTS0VNMLO-BartSquisheeHoodie-L,1,AMZ-PG-APP-TOO-LARGE,November
220888-ToddMargoShinySuit-S-M,1,CR-ORDERED_WRONG_ITEM,November
ElfBuddyUnionSuit-WR0297-XL,1,AMZ-PG-APP-TOO-SMALL,November
bb8kigurumi-L,1,CR-UNWANTED_ITEM,November
sharkcostume-M-L,1,CR-MISSED_ESTIMATED_DELIVERY,November
CY034-ChristmasStoryUnionSuit-XXL,1,AMZ-PG-APP-TOO-SMALL,November
220898-EllenGirswold-XL,1,CR-UNWANTED_ITEM,November
100704-GriswoldInflatableCar,1,CR-DEFECTIVE,November
ElfLoungePants-WR0322-52-M,1,DID_NOT_LIKE_FABRIC,November
nasa002-XXXL,1,AMZ-PG-APP-TOO-LARGE,November
bigl012-XXL,1,DID_NOT_LIKE_FABRIC,November
bigl020-XL,1,AMZ-PG-APP-TOO-LARGE,November
102028-InfOrnament-30-Red,5,AMZ-PG-APP-TOO-LARGE,November
102028-InfOrnament-30-Silver,3,AMZ-PG-APP-TOO-LARGE,November
204075-TonyBadGuyShirt-S/M,1,AMZ-PG-APP-TOO-SMALL,November
WuTangLogoSnowflakesUCS-XL,1,AMZ-PG-APP-TOO-SMALL,November
102028-InfOrnament-30-Green,3,CR-UNWANTED_ITEM,November
