SKU,Quantity,Reason,Month
220660plsm,1,AMZ-PG-APP-TOO-SMALL,June
chubsuitcostume002-red,1,AMZ-PG-APP-TOO-SMALL,June
chubsuitcostume002-rylblue,1,CR-MISSED_ESTIMATED_DELIVERY,June
tmntcostumehoodieMichelangelo-S,1,AMZ-PG-APP-TOO-SMALL,June
chubsuitcostume002-rylblue,1,CR-DEFECTIVE,June
220077-HotDogChubSuit-Teen,1,CR-QUALITY_UNACCEPTABLE,June
TMNTShirt-Youth-Mike-S,1,AMZ-PG-APP-TOO-SMALL,June
TMNTShirt-Youth-Donatello-S,1,AMZ-PG-APP-TOO-SMALL,June
TMNTShirt-Youth-Raphael-L,1,AMZ-PG-APP-TOO-SMALL,June
220660plsm,1,CR-QUALITY_UNACCEPTABLE,June
germanshirtRED-XL,1,AMZ-PG-APP-TOO-SMALL,June
germanshirtGREEN-XL,1,AMZ-PG-APP-TOO-SMALL,June
InflatableGiraffe-Adult,1,AMZ-PG-BAD-DESC,June
btlc004-S,1,AMZ-PG-APP-TOO-SMALL,June
220753-RockfordPeachesBOYS-7/8,1,CR-UNWANTED_ITEM,June
220937-TedLassoWarmUps-L,1,AMZ-PG-BAD-DESC,June
breakingbad004yellow-XXL,1,DID_NOT_LIKE_COLOR,June
CCXX21-DietCokeTankDress-M,1,AMZ-PG-APP-TOO-SMALL,June
PRangersShirtYouth-Red-M,1,AMZ-PG-APP-TOO-SMALL,June
1159-DeluxeVikingWigBeardSetBrown,1,CR-DEFECTIVE,June
100578BLACK-L,1,AMZ-PG-APP-TOO-SMALL,June
simp023-S,1,AMZ-PG-APP-TOO-SMALL,June
sein023-M,1,AMZ-PG-APP-TOO-SMALL,June
TMNTShirt-Youth-Donatello-XS,1,AMZ-PG-APP-TOO-LARGE,June
blowupguitar,1,CR-UNWANTED_ITEM,June
sein023-L,1,AMZ-PG-APP-TOO-LARGE,June
oktoberfestmaid001PURPLE-18,1,AMZ-PG-APP-TOO-SMALL,June
hangoverglasses,1,AMZ-PG-APP-TOO-LARGE,June
tmnteyemaskset,1,CR-DEFECTIVE,June
220753-RockfordPeachesBOYS-10/12,1,CR-UNWANTED_ITEM,June
fearloathingglasses,1,CR-DEFECTIVE,June
soahat005-L/XL,1,CR-SWITCHEROO,June
chubsuitcostume002-red,1,AMZ-PG-APP-STYLE,June
PRangersShirtYouth-Blue-XS,1,DID_NOT_LIKE_COLOR,June
flintsweatbands,2,CR-UNWANTED_ITEM,June
hulk003-L,1,CR-UNWANTED_ITEM,June
germanhat001-brown,1,CR-MISSED_ESTIMATED_DELIVERY,June
theflash002stripes-M,1,AMZ-PG-BAD-DESC,June
heinztankdressketchup-XXL,1,AMZ-PG-APP-TOO-LARGE,June
btlc004-S,1,CR-UNWANTED_ITEM,June
acwig,1,CR-MISSED_ESTIMATED_DELIVERY,June
DSTS26MGS-WoodyJuniorsTshirt-XXL,1,AMZ-PG-APP-TOO-SMALL,June
100541-JungleCruiseHat,1,AMZ-PG-APP-TOO-LARGE,June
hulkpants001-S,1,AMZ-PG-APP-TOO-LARGE,June
chubsuitcostume002-rylblue,1,CR-MISSED_ESTIMATED_DELIVERY,June
legendstemplepurp-XL,1,AMZ-PG-APP-TOO-LARGE,June
hoosiers003-XL,1,DID_NOT_LIKE_FABRIC,June
hulkbriefs-S,1,AMZ-PG-APP-TOO-LARGE,June
100980-TheQueenMusicBeltArmband,1,CR-UNWANTED_ITEM,June
mermaidfin001BLACK-XXL,1,CR-UNWANTED_ITEM,June
SNL007tan-XL,1,AMZ-PG-APP-TOO-SMALL,June
220660pllxl,1,CR-DEFECTIVE,June
220965-GhostSpiderOnesie-3-4,1,CR-UNWANTED_ITEM,June
220965-GhostSpiderOnesie-3-4,1,CR-UNWANTED_ITEM,June
SNL007tan-L,1,AMZ-PG-APP-TOO-SMALL,June
redboa001N,1,CR-QUALITY_UNACCEPTABLE,June
ledzeppelin002-XXL,1,AMZ-PG-APP-TOO-LARGE,June
hulk001N-4XL,1,AMZ-PG-APP-TOO-LARGE,June
hulkbRed,1,AMZ-PG-APP-STYLE,June
hulkamaniawrestlingbelt-yellow,1,AMZ-PG-APP-TOO-SMALL,June
WillysWonderland-Shirt-XL,1,AMZ-PG-APP-TOO-SMALL,June
FYMSC20-ZeddemoreShirt-S,1,AMZ-PG-APP-TOO-SMALL,June
teenwolfcostume1-XL,1,CR-MISSED_ESTIMATED_DELIVERY,June
chubsuitcostume002-green,1,CR-UNWANTED_ITEM,June
blowupguitar,1,AMZ-PG-BAD-DESC,June
220925-AlexHamiltonCostume-XXL,1,AMZ-PG-BAD-DESC,June
